satname, satId, intl_code, launchDate, period, category
OPTUS A2 (AUSSAT 2), 16275, 1985-109C, November 27 1985, 1440.7, GEOSTATIONARY
MORELOS 2, 16274, 1985-109B, November 27 1985, 1446.4, GEOSTATIONARY
COSMOS 1700, 16199, 1985-102A, October 25 1985, 1436.5, GEOSTATIONARY
LEASAT 4, 15995, 1985-076D, August 27 1985, 1472.4, GEOSTATIONARY
ASC 1, 15994, 1985-076C, August 27 1985, 1436, GEOSTATIONARY
OPTUS A1 (AUSSAT 1), 15993, 1985-076B, August 27 1985, 1443.4, GEOSTATIONARY
INTELSAT 511, 15873, 1985-055A, June 30 1985, 1438.6, GEOSTATIONARY
TELSTAR 303, 15826, 1985-048D, June 17 1985, 1441.9, GEOSTATIONARY
ARABSAT 1B, 15825, 1985-048C, June 17 1985, 1434.2, GEOSTATIONARY
MORELOS 1, 15824, 1985-048B, June 17 1985, 1447.6, GEOSTATIONARY
TELECOM 1B, 15678, 1985-035B, May 8 1985, 1436.6, GEOSTATIONARY
GSTAR 1, 15677, 1985-035A, May 8 1985, 1436.1, GEOSTATIONARY
LEASAT 3, 15643, 1985-028C, April 12 1985, 1485.1, GEOSTATIONARY
NAHUEL I1 (ANIK C1), 15642, 1985-028B, April 12 1985, 1444.9, GEOSTATIONARY
EKRAN 14, 15626, 1985-024A, March 22 1985, 1519, GEOSTATIONARY
BRAZILSAT 1, 15561, 1985-015B, February 8 1985, 1446.5, GEOSTATIONARY
ARABSAT 1A, 15560, 1985-015A, February 8 1985, 1433.8, GEOSTATIONARY
USA 7, 15453, 1984-129A, December 22 1984, 1456.7, GEOSTATIONARY
NATO 3D, 15391, 1984-115A, November 14 1984, 1516.5, GEOSTATIONARY
MARECS B2, 15386, 1984-114B, November 10 1984, 1501.1, GEOSTATIONARY
SPACENET 2, 15385, 1984-114A, November 10 1984, 1443.5, GEOSTATIONARY
LEASAT 1, 15384, 1984-113C, November 8 1984, 1461.3, GEOSTATIONARY
ARABSAT 1D (ANIK D2), 15383, 1984-113B, November 8 1984, 1455.9, GEOSTATIONARY
GALAXY 3, 15308, 1984-101A, September 21 1984, 1442.4, GEOSTATIONARY
TELSTAR 302, 15237, 1984-093D, August 30 1984, 1443.2, GEOSTATIONARY
LEASAT 2, 15236, 1984-093C, August 30 1984, 1477.6, GEOSTATIONARY
SBS 4, 15235, 1984-093B, August 30 1984, 1458.1, GEOSTATIONARY
EKRAN 13, 15219, 1984-090A, August 24 1984, 1499.6, GEOSTATIONARY
TELECOM 1A, 15159, 1984-081B, August 4 1984, 1463.5, GEOSTATIONARY
EUTELSAT 1-F2 (ECS 2), 15158, 1984-081A, August 4 1984, 1457.6, GEOSTATIONARY
HIMAWARI 3 (GMS 3), 15152, 1984-080A, August 2 1984, 1442.4, GEOSTATIONARY
CHINASAT 5 (SPACENET 1), 14985, 1984-049A, May 23 1984, 1440.4, GEOSTATIONARY
OPS 7641, 14930, 1984-037A, April 14 1984, 1459.3, GEOSTATIONARY
STTW-T2, 14899, 1984-035A, April 8 1984, 1434.5, GEOSTATIONARY
EKRAN 12, 14821, 1984-028A, March 16 1984, 1499, GEOSTATIONARY
COSMOS 1540, 14783, 1984-022A, March 2 1984, 1436.3, GEOSTATIONARY
STTW-T1, 14670, 1984-008A, January 29 1984, 160.3, GEOSTATIONARY
YURI 2A (BS-2A), 14659, 1984-005A, January 23 1984, 1453.8, GEOSTATIONARY
EKRAN 11, 14377, 1983-100A, September 29 1983, 1435.4, GEOSTATIONARY
GALAXY 2, 14365, 1983-098A, September 22 1983, 1437.8, GEOSTATIONARY
SATCOM 2R, 14328, 1983-094A, September 8 1983, 1448.5, GEOSTATIONARY
INSAT 1B, 14318, 1983-089B, August 30 1983, 1434.5, GEOSTATIONARY
SAKURA 2B (CS-2B), 14248, 1983-081A, August 5 1983, 1457.3, GEOSTATIONARY
ARABSAT 1DR (TELSTAR 3A), 14234, 1983-077A, July 28 1983, 1446.8, GEOSTATIONARY
GALAXY 1, 14158, 1983-065A, June 28 1983, 1438.2, GEOSTATIONARY
PALAPA B1, 14134, 1983-059C, June 18 1983, 1436.9, GEOSTATIONARY
NAHUEL I2 (ANIK C2), 14133, 1983-059B, June 18 1983, 1452.7, GEOSTATIONARY
EUTELSAT 1-F1 (ECS 1), 14128, 1983-058A, June 16 1983, 1456.4, GEOSTATIONARY
SATCOM 1R, 13984, 1983-030A, April 11 1983, 1442.1, GEOSTATIONARY
TDRS 1, 13969, 1983-026B, April 4 1983, 1458.3, GEOSTATIONARY
EKRAN 10, 13878, 1983-016A, March 12 1983, 1515.3, GEOSTATIONARY
SAKURA 2A (CS-2A), 13782, 1983-006A, February 4 1983, 1448.6, GEOSTATIONARY
ANIK C3 (TELESAT-5), 13652, 1982-110C, November 11 1982, 1441.5, GEOSTATIONARY
SBS 3, 13651, 1982-110B, November 11 1982, 1440.9, GEOSTATIONARY
SATCOM C5, 13631, 1982-105A, October 28 1982, 1436.1, GEOSTATIONARY
EKRAN 9, 13554, 1982-093A, September 16 1982, 1435.4, GEOSTATIONARY
ANIK D1 (TELESAT 6), 13431, 1982-082A, August 26 1982, 1438, GEOSTATIONARY
WESTAR 5, 13269, 1982-058A, June 9 1982, 1451.4, GEOSTATIONARY
COSMOS 1366, 13177, 1982-044A, May 17 1982, 1436.3, GEOSTATIONARY
INSAT 1A, 13129, 1982-031A, April 10 1982, 1436.2, GEOSTATIONARY
WESTAR 4, 13069, 1982-014A, February 26 1982, 1443.3, GEOSTATIONARY
EKRAN 8, 13056, 1982-009A, February 5 1982, 1441, GEOSTATIONARY
SATCOM 4, 13035, 1982-004A, January 16 1982, 1445.9, GEOSTATIONARY
MARECS A, 13010, 1981-122A, December 20 1981, 1515.2, GEOSTATIONARY
SATCOM 3R, 12967, 1981-114A, November 20 1981, 1438.5, GEOSTATIONARY
SBS 2, 12855, 1981-096A, September 24 1981, 1438.2, GEOSTATIONARY
HIMAWARI 2 (GMS 2), 12677, 1981-076A, August 10 1981, 1446.5, GEOSTATIONARY
FLTSATCOM 5, 12635, 1981-073A, August 6 1981, 1460.4, GEOSTATIONARY
EKRAN 7, 12564, 1981-061A, June 26 1981, 1435.3, GEOSTATIONARY
APPLE, 12545, 1981-057B, June 19 1981, 1439.5, GEOSTATIONARY
METEOSAT 2, 12544, 1981-057A, June 19 1981, 1458.6, GEOSTATIONARY
ESIAFI 1 (COMSTAR 4), 12309, 1981-018A, February 21 1981, 1436, GEOSTATIONARY
EKRAN 6, 12120, 1980-104A, December 26 1980, 1436.6, GEOSTATIONARY
SBS 1, 12065, 1980-091A, November 15 1980, 1442.6, GEOSTATIONARY
OPS 6394 (FLTSATCOM 4), 12046, 1980-087A, October 31 1980, 1455.2, GEOSTATIONARY
EKRAN 5, 11890, 1980-060A, July 15 1980, 1434.6, GEOSTATIONARY
OPS 6393 (FLTSATCOM 3), 11669, 1980-004A, January 18 1980, 1435.8, GEOSTATIONARY
SATCOM 3, 11635, 1979-101A, December 7 1979, 788.9, GEOSTATIONARY
EKRAN 4, 11561, 1979-087A, October 3 1979, 1435.7, GEOSTATIONARY
OPS 1948, 11558, 1979-086A, October 1 1979, 1437.8, GEOSTATIONARY
WESTAR 3, 11484, 1979-072A, August 10 1979, 1440.9, GEOSTATIONARY
OPS 7484, 11397, 1979-053A, June 10 1979, 1458.4, GEOSTATIONARY
OPS 6392 (FLTSATCOM 2), 11353, 1979-038A, May 4 1979, 1461.2, GEOSTATIONARY
EKRAN 3, 11273, 1979-015A, February 21 1979, 1436.4, GEOSTATIONARY
ANIK B1 (TELESAT-4), 11153, 1978-116A, December 16 1978, 1442.6, GEOSTATIONARY
NATO 3C, 11115, 1978-106A, November 19 1978, 1462.2, GEOSTATIONARY
GEOS 2, 10981, 1978-071A, July 14 1978, 1449, GEOSTATIONARY
COMSTAR 3, 10975, 1978-068A, June 29 1978, 1451.7, GEOSTATIONARY
OPS 9454, 10941, 1978-058A, June 10 1978, 1438.4, GEOSTATIONARY
OTS 2, 10855, 1978-044A, May 11 1978, 1452.5, GEOSTATIONARY
YURI (BSE), 10792, 1978-039A, April 7 1978, 1437, GEOSTATIONARY
OPS 8790, 10787, 1978-038A, April 7 1978, 1433.2, GEOSTATIONARY
OPS 6391 (FLTSATCOM 1), 10669, 1978-016A, February 9 1978, 1454.5, GEOSTATIONARY
SAKURA 1A (CS-1A), 10516, 1977-118A, December 15 1977, 1455.8, GEOSTATIONARY
OPS 4258, 10508, 1977-114A, December 11 1977, 1434.6, GEOSTATIONARY
METEOSAT 1, 10489, 1977-108A, November 23 1977, 1437.6, GEOSTATIONARY
EKRAN 2, 10365, 1977-092A, September 20 1977, 1435.3, GEOSTATIONARY
SIRIO, 10294, 1977-080A, August 25 1977, 1436.1, GEOSTATIONARY
HIMAWARI 1 (GMS 1), 10143, 1977-065A, July 14 1977, 1450.9, GEOSTATIONARY
OPS 9751, 10016, 1977-038A, May 23 1977, 1435.6, GEOSTATIONARY
ESA/GOES, 9931, 1977-029A, April 20 1977, 734, GEOSTATIONARY
PALAPA 2, 9862, 1977-018A, March 10 1977, 1439.6, GEOSTATIONARY
KIKU 2 (ETS 2), 9852, 1977-014A, February 23 1977, 1440, GEOSTATIONARY
OPS 3151, 9803, 1977-007A, February 6 1977, 1476.5, GEOSTATIONARY
NATO 3B, 9785, 1977-005A, January 28 1977, 1511.5, GEOSTATIONARY
EKRAN 1, 9503, 1976-107A, October 26 1976, 1435.4, GEOSTATIONARY
MARISAT 2, 9478, 1976-101A, October 14 1976, 1475.5, GEOSTATIONARY
COMSTAR 2, 9047, 1976-073A, July 22 1976, 1440.4, GEOSTATIONARY
PALAPA 1, 9009, 1976-066A, July 8 1976, 1438.4, GEOSTATIONARY
OPS 2112, 8916, 1976-059A, June 26 1976, 1447.8, GEOSTATIONARY
MARISAT 3, 8882, 1976-053A, June 10 1976, 1501.6, GEOSTATIONARY
COMSTAR 1, 8838, 1976-042A, May 13 1976, 1442.4, GEOSTATIONARY
NATO 3A, 8808, 1976-035A, April 22 1976, 1442.4, GEOSTATIONARY
SATCOM 2, 8774, 1976-029A, March 26 1976, 1460.1, GEOSTATIONARY
LES 9, 8747, 1976-023B, March 15 1976, 1436.1, GEOSTATIONARY
LES 8, 8746, 1976-023A, March 15 1976, 1436.1, GEOSTATIONARY
MARISAT 1, 8697, 1976-017A, February 19 1976, 1451.5, GEOSTATIONARY
CTS, 8585, 1976-004A, January 17 1976, 1435.2, GEOSTATIONARY
SATCOM 1, 8476, 1975-117A, December 13 1975, 1445.7, GEOSTATIONARY
SYMPHONIE 2, 8132, 1975-077A, August 27 1975, 1440.4, GEOSTATIONARY
OPS 4966, 7963, 1975-055A, June 18 1975, 1436.7, GEOSTATIONARY
ANIK A3 (TELESAT-3), 7790, 1975-038A, May 7 1975, 1439.1, GEOSTATIONARY
SMS 2, 7648, 1975-011A, February 6 1975, 1447, GEOSTATIONARY
SYMPHONIE 1, 7578, 1974-101A, December 19 1974, 1440.7, GEOSTATIONARY
SKYNET 2B, 7547, 1974-094A, November 23 1974, 1435, GEOSTATIONARY
WESTAR 2, 7466, 1974-075A, October 10 1974, 1442.2, GEOSTATIONARY
ATS 6, 7318, 1974-039A, May 30 1974, 1412.1, GEOSTATIONARY
SMS 1, 7298, 1974-033A, May 17 1974, 1460.2, GEOSTATIONARY
WESTAR 1, 7250, 1974-022A, April 13 1974, 1441.3, GEOSTATIONARY
COSMOS 637, 7229, 1974-017A, March 26 1974, 1429, GEOSTATIONARY
OPS 6157, 6691, 1973-040A, June 12 1973, 1442.8, GEOSTATIONARY
ANIK A2 (TELESAT 2), 6437, 1973-023A, April 20 1973, 1443, GEOSTATIONARY
OPS 6063, 6380, 1973-013A, March 6 1973, 1436.2, GEOSTATIONARY
OPS 9390, 6317, 1972-101A, December 20 1972, 1435.9, GEOSTATIONARY
ANIK A1 (TELESAT 1), 6278, 1972-090A, November 10 1972, 1457.1, GEOSTATIONARY
OPS 1570, 5851, 1972-010A, March 1 1972, 1443.2, GEOSTATIONARY
OPS 3811, 5204, 1971-039A, May 5 1971, 1467, GEOSTATIONARY
NATO 2B, 4902, 1971-009A, February 3 1971, 1436.1, GEOSTATIONARY
OPS 7329, 4510, 1970-069A, September 1 1970, 1434.9, GEOSTATIONARY
SKYNET 1B, 4493, 1970-062A, August 19 1970, -, GEOSTATIONARY
OPS 5346, 4418, 1970-046A, June 19 1970, 1436.4, GEOSTATIONARY
NATO 2A, 4353, 1970-021A, March 20 1970, 1436, GEOSTATIONARY
SKYNET 1, 4250, 1969-101A, November 22 1969, 1436.1, GEOSTATIONARY
ATS 5, 4068, 1969-069A, August 12 1969, 1447.4, GEOSTATIONARY
OPS 3148, 3889, 1969-036A, April 13 1969, 1434, GEOSTATIONARY
OPS 0757 (TACSAT), 3691, 1969-013A, February 9 1969, 1434.2, GEOSTATIONARY
LES 6, 3431, 1968-081D, September 26 1968, 1436.3, GEOSTATIONARY
ERS 21 (OV5-4), 3430, 1968-081C, September 26 1968, 1435.7, GEOSTATIONARY
OV2-5, 3428, 1968-081A, September 26 1968, 1417.9, GEOSTATIONARY
OPS 2222, 3334, 1968-063A, August 6 1968, 1450.9, GEOSTATIONARY
DODGE 1, 2867, 1967-066F, July 1 1967, 1319.1, GEOSTATIONARY
LES 5, 2866, 1967-066E, July 1 1967, 1316, GEOSTATIONARY
OPS 9381 (GGTS), 2207, 1966-053A, June 16 1966, 1333.4, GEOSTATIONARY
SYNCOM 3, 858, 1964-047A, August 19 1964, 1436.6, GEOSTATIONARY
SYNCOM 2 (A 26), 634, 1963-031A, July 26 1963, 1436.3, GEOSTATIONARY
SYNCOM 1, 553, 1963-004A, February 14 1963, 1426.5, GEOSTATIONARY


INTELSAT-37E, 42950, 2017-059A, September 29 2017, 1436.1, INTELSAT
INTELSAT 32E (SKY BRASIL 1), 41945, 2017-007B, February 14 2017, 1436.1, INTELSAT
INTELSAT 33E, 41748, 2016-053B, August 24 2016, 1436.1, INTELSAT
INTELSAT 36, 41747, 2016-053A, August 24 2016, 1436.1, INTELSAT
INTELSAT 31, 41581, 2016-035A, June 9 2016, 1436.1, INTELSAT
INTELSAT 29E, 41308, 2016-004A, January 27 2016, 1436.1, INTELSAT
INTELSAT 34, 40874, 2015-039A, August 20 2015, 1436.1, INTELSAT
INTELSAT 30 (IS-30), 40271, 2014-062A, October 16 2014, 1436.1, INTELSAT
INTELSAT 23, 38867, 2012-057A, October 14 2012, 1436.1, INTELSAT
INTELSAT 21, 38749, 2012-045A, August 19 2012, 1436.2, INTELSAT
INTELSAT 20, 38740, 2012-043A, August 2 2012, 1436.1, INTELSAT
INTELSAT 19, 38356, 2012-030A, June 1 2012, 1436.1, INTELSAT
INTELSAT 22, 38098, 2012-011A, March 25 2012, 1436.1, INTELSAT
INTELSAT 18, 37834, 2011-056A, October 5 2011, 1436.1, INTELSAT
INTELSAT NEW DAWN, 37392, 2011-016A, April 22 2011, 1436.1, INTELSAT
INTELSAT 17, 37238, 2010-065B, November 26 2010, 1436.1, INTELSAT
INTELSAT 16, 36397, 2010-006A, February 12 2010, 1436.1, INTELSAT
INTELSAT 15, 36106, 2009-067A, November 30 2009, 1436.1, INTELSAT
INTELSAT 14, 36097, 2009-064A, November 23 2009, 1436.1, INTELSAT
INTELSAT 25(PROTOSTAR 1), 33153, 2008-034A, July 7 2008, 1436.1, INTELSAT
INTELSAT 11 (PAS 11), 32253, 2007-044B, October 5 2007, 1436.1, INTELSAT
GALAXY 28 (IA 8), 28702, 2005-022A, June 23 2005, 1436.1, INTELSAT
INTELSAT 1002, 28358, 2004-022A, June 16 2004, 1436.1, INTELSAT
INTELSAT 907, 27683, 2003-007A, February 15 2003, 1436.1, INTELSAT
INTELSAT 906, 27513, 2002-041A, September 6 2002, 1436.1, INTELSAT
INTELSAT 905, 27438, 2002-027A, June 5 2002, 1436.1, INTELSAT
INTELSAT 903, 27403, 2002-016A, March 30 2002, 1436.1, INTELSAT
INTELSAT 904, 27380, 2002-007A, February 23 2002, 1436.1, INTELSAT
INTELSAT 902, 26900, 2001-039A, August 30 2001, 1436.1, INTELSAT
INTELSAT 901, 26824, 2001-024A, June 9 2001, 1436.1, INTELSAT
INTELSAT 805, 25371, 1998-037A, June 18 1998, 1436.1, INTELSAT
NSS 806 (INTELSAT 806), 25239, 1998-014A, February 28 1998, 1453.5, INTELSAT
INTELSAT 804, 25110, 1997-083A, December 21 1997, 1436.5, INTELSAT
NSS 5 (INTELSAT 803), 24957, 1997-053A, September 23 1997, 1436.1, INTELSAT
INTELSAT 802, 24846, 1997-031A, June 25 1997, 1467.8, INTELSAT
INTELSAT 801, 24742, 1997-009A, March 1 1997, 1458.4, INTELSAT
INTELSAT 709, 23915, 1996-035A, June 15 1996, 1451.9, INTELSAT
INTELSAT 707, 23816, 1996-015A, March 14 1996, 1462.2, INTELSAT
INTELSAT 706, 23571, 1995-023A, May 17 1995, 1453.8, INTELSAT
INTELSAT 705, 23528, 1995-013A, March 22 1995, 1455, INTELSAT
INTELSAT 704, 23461, 1995-001A, January 10 1995, 1451.9, INTELSAT
NSS 703 (INTELSAT 703), 23305, 1994-064A, October 6 1994, 1450, INTELSAT
INTELSAT 702, 23124, 1994-034A, June 17 1994, 1455.5, INTELSAT
INTELSAT 701, 22871, 1993-066A, October 22 1993, 1449.9, INTELSAT
NSS K (INTELSAT K), 21989, 1992-032A, June 10 1992, 1481.8, INTELSAT
INTELSAT 601, 21765, 1991-075A, October 29 1991, 1445.9, INTELSAT
INTELSAT 605, 21653, 1991-055A, August 14 1991, 1449.8, INTELSAT
INTELSAT 604, 20667, 1990-056A, June 23 1990, 1462.9, INTELSAT
INTELSAT 603, 20523, 1990-021A, March 14 1990, 1447.5, INTELSAT
INTELSAT 602, 20315, 1989-087A, October 27 1989, 1454.5, INTELSAT
INTELSAT 515, 19772, 1989-006A, January 27 1989, 1453, INTELSAT
NSS 513 (INTELSAT 513), 19121, 1988-040A, May 17 1988, 1460.9, INTELSAT
INTELSAT 512, 16101, 1985-087A, September 28 1985, 1452.8, INTELSAT
INTELSAT 511, 15873, 1985-055A, June 30 1985, 1438.6, INTELSAT
INTELSAT 510, 15629, 1985-025A, March 22 1985, 1465.1, INTELSAT
INTELSAT 508, 14786, 1984-023A, March 5 1984, 1480.1, INTELSAT
INTELSAT 507, 14421, 1983-105A, October 19 1983, 1444.4, INTELSAT
INTELSAT 506, 14077, 1983-047A, May 19 1983, 1452.1, INTELSAT
INTELSAT 505, 13595, 1982-097A, September 28 1982, 1463.3, INTELSAT
INTELSAT 504, 13083, 1982-017A, March 5 1982, 1451.2, INTELSAT
INTELSAT 503, 12994, 1981-119A, December 15 1981, 1447.8, INTELSAT
INTELSAT 501, 12474, 1981-050A, May 23 1981, 1456.7, INTELSAT
INTELSAT 502, 12089, 1980-098A, December 6 1980, 1456.1, INTELSAT
INTELSAT 4A-F6, 10778, 1978-035A, March 31 1978, 1437.6, INTELSAT
INTELSAT 4A-F3, 10557, 1978-002A, January 7 1978, 1441.2, INTELSAT
INTELSAT 4A-F4, 10024, 1977-041A, May 26 1977, 1448, INTELSAT
INTELSAT 4A-F2, 8620, 1976-010A, January 29 1976, 1444.5, INTELSAT
INTELSAT 4A-F1, 8330, 1975-091A, September 26 1975, 1441, INTELSAT
INTELSAT 4-F1, 7815, 1975-042A, May 22 1975, 1450.8, INTELSAT
INTELSAT 4-F8, 7544, 1974-093A, November 21 1974, 1443.1, INTELSAT
INTELSAT 4-F7, 6796, 1973-058A, August 23 1973, 1452.4, INTELSAT
INTELSAT 4-F5, 6052, 1972-041A, June 13 1972, 1438.6, INTELSAT
INTELSAT 4-F4, 5775, 1972-003A, January 23 1972, 1442.6, INTELSAT
INTELSAT 4-F3, 5709, 1971-116A, December 20 1971, 1445.5, INTELSAT
INTELSAT 4-F2, 4881, 1971-006A, January 26 1971, 1456.9, INTELSAT
INTELSAT 3-F8, 4478, 1970-055A, July 23 1970, 1408.1, INTELSAT
INTELSAT 3-F7, 4376, 1970-032A, April 23 1970, 1436.7, INTELSAT
INTELSAT 3-F6, 4297, 1970-003A, January 15 1970, 1452.2, INTELSAT
INTELSAT 3-F4, 3947, 1969-045A, May 22 1969, 1599.2, INTELSAT
INTELSAT 3-F3, 3674, 1969-011A, February 6 1969, 1695.5, INTELSAT
INTELSAT 3-F2, 3623, 1968-116A, December 19 1968, 1596.6, INTELSAT
INTELSAT 2-F4, 2969, 1967-094A, September 28 1967, 1434.6, INTELSAT
INTELSAT 2-F3, 2717, 1967-026A, March 23 1967, 1437.7, INTELSAT
INTELSAT 2-F2, 2639, 1967-001A, January 11 1967, 1435.6, INTELSAT
INTELSAT 2-F1, 2514, 1966-096A, October 26 1966, 718.7, INTELSAT
INTELSAT 1-F1, 1317, 1965-028A, April 6 1965, 1435.6, INTELSAT


GORIZONT 33, 26372, 2000-029A, June 6 2000, 1436.5, GORIZONT
GORIZONT 32, 23880, 1996-034A, May 25 1996, 1437.7, GORIZONT
GORIZONT 31, 23775, 1996-005A, January 25 1996, 1441.6, GORIZONT
GORIZONT 30, 23108, 1994-030A, May 20 1994, 1434.9, GORIZONT
GORIZONT 29, 22907, 1993-072A, November 18 1993, 1438.4, GORIZONT
GORIZONT 28, 22880, 1993-069A, October 28 1993, 1445, GORIZONT
GORIZONT 27, 22245, 1992-082A, November 27 1992, 1437.2, GORIZONT
GORIZONT 26, 22041, 1992-043A, July 14 1992, 1451, GORIZONT
GORIZONT 25, 21922, 1992-017A, April 2 1992, 1442, GORIZONT
GORIZONT 24, 21759, 1991-074A, October 23 1991, 1462.8, GORIZONT
GORIZONT 23, 21533, 1991-046A, July 1 1991, 1455.9, GORIZONT
GORIZONT 22, 20953, 1990-102A, November 23 1990, 1436.3, GORIZONT
GORIZONT 21, 20923, 1990-094A, November 3 1990, 1436.4, GORIZONT
GORIZONT 20, 20659, 1990-054A, June 20 1990, 1436.6, GORIZONT
GORIZONT 19, 20263, 1989-081A, September 28 1989, 1437.2, GORIZONT
GORIZONT 18, 20107, 1989-052A, July 5 1989, 1448.7, GORIZONT
GORIZONT 17, 19765, 1989-004A, January 26 1989, 1453.5, GORIZONT
GORIZONT 16, 19397, 1988-071A, August 18 1988, 1440.3, GORIZONT
GORIZONT 15, 19017, 1988-028A, March 31 1988, 1472, GORIZONT
GORIZONT 14, 17969, 1987-040A, May 11 1987, 1474.5, GORIZONT
GORIZONT 13, 17083, 1986-090A, November 18 1986, 1488.7, GORIZONT
GORIZONT 12, 16769, 1986-044A, June 10 1986, 1435, GORIZONT
GORIZONT 11, 15484, 1985-007A, January 18 1985, 1435.7, GORIZONT
GORIZONT 10, 15144, 1984-078A, August 1 1984, 1436.8, GORIZONT
GORIZONT 9, 14940, 1984-041A, April 22 1984, 1436, GORIZONT
GORIZONT 8, 14532, 1983-118A, November 30 1983, 1465.4, GORIZONT
GORIZONT 7, 14160, 1983-066A, June 30 1983, 1464.2, GORIZONT
GORIZONT 6, 13624, 1982-103A, October 20 1982, 1435.6, GORIZONT
GORIZONT 5, 13092, 1982-020A, March 15 1982, 1461.5, GORIZONT
GORIZONT 4, 11841, 1980-049A, June 14 1980, 1460, GORIZONT
GORIZONT 3, 11648, 1979-105A, December 28 1979, 1436.9, GORIZONT
GORIZONT 2, 11440, 1979-062A, July 5 1979, 1435.7, GORIZONT
GORIZONT 1, 11158, 1978-118A, December 19 1978, 1436.4, GORIZONT


RADUGA-1M 3, 39375, 2013-062A, November 11 2013, 1436.1, RADUGA
RADUGA 1M-2, 36358, 2010-002A, January 28 2010, 1436.1, RADUGA
RADUGA-1 8, 34264, 2009-010A, February 28 2009, 1442.6, RADUGA
RADUGA 1M-1, 32373, 2007-058A, December 9 2007, 1448.8, RADUGA
RADUGA 1-7, 28194, 2004-010A, March 27 2004, 1434.8, RADUGA
RADUGA 1-6, 26936, 2001-045A, October 6 2001, 1473.2, RADUGA
RADUGA 1-5, 26477, 2000-049A, August 28 2000, 1435.8, RADUGA
RADUGA 1-4, 25642, 1999-010A, February 28 1999, 1436.7, RADUGA
RADUGA 32, 23448, 1994-087A, December 28 1994, 1436.1, RADUGA
RADUGA 31, 23010, 1994-012A, February 18 1994, 1436.6, RADUGA
RADUGA 1-3, 22981, 1994-008A, February 5 1994, 1436.2, RADUGA
RADUGA 30, 22836, 1993-062A, September 30 1993, 1436, RADUGA
RADUGA 29, 22557, 1993-013A, March 25 1993, 1435.8, RADUGA
RADUGA 28, 21821, 1991-087A, December 19 1991, 1434.8, RADUGA
RADUGA 27, 21132, 1991-014A, February 28 1991, 1437.5, RADUGA
RADUGA 1-2, 21038, 1990-116A, December 27 1990, 1435.5, RADUGA
RADUGA 26, 21016, 1990-112A, December 20 1990, 1436.3, RADUGA
RADUGA 25, 20499, 1990-016A, February 15 1990, 1437.6, RADUGA
RADUGA 24, 20367, 1989-098A, December 15 1989, 1435.1, RADUGA
RADUGA 1-1, 20083, 1989-048A, June 21 1989, 1458.9, RADUGA
RADUGA 23, 19928, 1989-030A, April 14 1989, 1437.4, RADUGA
RADUGA 22, 19596, 1988-095A, October 20 1988, 1436, RADUGA
RADUGA 21, 18631, 1987-100A, December 10 1987, 1436.9, RADUGA
RADUGA 20, 17611, 1987-028A, March 19 1987, 1500.6, RADUGA
RADUGA 19, 17046, 1986-082A, October 25 1986, 1462.5, RADUGA
RADUGA 18, 16497, 1986-007A, January 17 1986, 1457.3, RADUGA
RADUGA 17, 16250, 1985-107A, November 15 1985, 1438.1, RADUGA
RADUGA 16, 15946, 1985-070A, August 8 1985, 1435.4, RADUGA
RADUGA 15, 15057, 1984-063A, June 22 1984, 1434.8, RADUGA
RADUGA 14, 14725, 1984-016A, February 15 1984, 1436.5, RADUGA
RADUGA 13, 14307, 1983-088A, August 25 1983, 1466.8, RADUGA
RADUGA 12, 13974, 1983-028A, April 8 1983, 1435.8, RADUGA
RADUGA 11, 13669, 1982-113A, November 26 1982, 1473.8, RADUGA
RADUGA 10, 12897, 1981-102A, October 9 1981, 1436.4, RADUGA
RADUGA 9, 12618, 1981-069A, July 30 1981, 1437.2, RADUGA
RADUGA 8, 12351, 1981-027A, March 18 1981, 1434.6, RADUGA
RADUGA 7, 12003, 1980-081A, October 5 1980, 1436.3, RADUGA
RADUGA 6, 11708, 1980-016A, February 20 1980, 1436.9, RADUGA
RADUGA 5, 11343, 1979-035A, April 25 1979, 1436.4, RADUGA
RADUGA 4, 10987, 1978-073A, July 18 1978, 1436.2, RADUGA
RADUGA 3, 10159, 1977-071A, July 23 1977, 1435.3, RADUGA
RADUGA 2, 9416, 1976-092A, September 11 1976, 1436.2, RADUGA
RADUGA 1, 8513, 1975-123A, December 22 1975, 1435.7, RADUGA
COSMOS 637, 7229, 1974-017A, March 26 1974, 1429, RADUGA


MOLNIYA 3-50, 25847, 1999-036A, July 8 1999, 717.7, MOLNIYA
MOLNIYA 1-91, 25485, 1998-054A, September 28 1998, 622.4, MOLNIYA
MOLNIYA 1-90, 24960, 1997-054A, September 24 1997, 451.9, MOLNIYA
MOLNIYA 3-47, 23642, 1995-042A, August 9 1995, 713.1, MOLNIYA
MOLNIYA 1-88, 23420, 1994-081A, December 14 1994, 430.5, MOLNIYA
MOLNIYA 1-87, 22949, 1993-079A, December 22 1993, 709.8, MOLNIYA
MOLNIYA 1-86, 22671, 1993-035A, May 26 1993, 256, MOLNIYA
MOLNIYA 3-42, 22178, 1992-067A, October 14 1992, 653.3, MOLNIYA
MOLNIYA 3-41, 21706, 1991-065A, September 17 1991, 704.7, MOLNIYA
MOLNIYA 1-81, 21426, 1991-043A, June 18 1991, 717.8, MOLNIYA
MOLNIYA 3-40, 21196, 1991-022A, March 22 1991, 709.3, MOLNIYA
